origin_date,scenario_id,target,horizon,location,race_ethnicity,output_type,output_type_id,value,run_grouping,stochastic_run
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,3.1033198218700586,3,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,2.109597497413248,3,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,1.235008181474632,3,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,1.0,3,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.0,3,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,3,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,3,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,3,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,3,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,3,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.7426522529145394,4,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,3.437613956177608,4,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,5.405611026329332,4,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,6.943275002105198,4,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,6.764553815386732,4,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,5.295258095741461,4,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,3.400008014198658,4,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,1.7669069281610972,4,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,4,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.5141227461731812,5,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.9665176038823136,5,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,4.601800761809482,5,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,5.867835648809075,5,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,5.90834263539793,5,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,4.995780659365282,5,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,3.6417922931076703,5,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,2.290289182483595,5,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,1.3142333847967773,5,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,5,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.526143428226477,6,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.9218903540650594,6,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,4.529535094142171,6,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,5.8536869712490995,6,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,6.155194674730095,6,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,5.547672905004696,6,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,4.359673602256886,6,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,2.9665214552878827,6,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,1.7661656549683937,6,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,6,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,1.0,7,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,1.0,7,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,1.0,7,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.0,7,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.0,7,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.4262581472359463,7,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.498918946322424,7,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,3.6480225941755693,7,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,4.566026496098407,7,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,5.0612176324149205,7,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,5.136587715737325,7,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,4.693040772257643,7,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,3.7376440935377917,7,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,2.4538225175859454,7,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.2956546675438936,7,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,7,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,7,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,7,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,7,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,7,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,1.0,8,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,1.0,8,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,1.0,8,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.0,8,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.0,8,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.3680252636678896,8,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.6053153803316143,8,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,4.0087874699308985,8,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,5.169099842463924,8,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,5.630067511895945,8,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,5.448415031778795,8,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,4.708230311140894,8,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,3.5654075788963726,8,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,2.2939459975195944,8,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.2108748312480544,8,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,8,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,8,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,8,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,8,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,8,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,1.2859314101499577,9,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,1.358005510997414,9,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,1.2060139756476578,9,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.0137835284193695,9,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.020348198030811,9,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.7669508221377683,9,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,3.1088772794223796,9,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,4.575059095135827,9,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,5.724802123392794,9,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,6.130883715331583,9,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,5.892467078238213,9,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,5.095314494796221,9,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,3.884357952694743,9,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,2.5297032824334376,9,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.3641231572014807,9,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,9,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,9,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,9,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,9,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,9,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,1.3325011398699402,10,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,1.4174405813686461,10,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,1.2594918352643083,10,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.0466431596434704,10,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.0021880879309033,10,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.5393592582169673,10,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.4703580123997675,10,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,3.413245017131088,10,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,4.078631712392335,10,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,4.266983153015871,10,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,4.085822217222212,10,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,3.560790758005834,10,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,2.7490692014033504,10,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,1.8084606281744748,10,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.0,10,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,10,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,10,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,10,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,10,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,10,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,1.3196718697867933,11,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,1.4170271125031133,11,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,1.2459460749316669,11,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.0036454274221522,11,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.0,11,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.3679494509787289,11,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.1686285706085795,11,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,2.9863539978104248,11,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,3.602328748805368,11,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,3.981280325537779,11,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,4.126191740296323,11,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,3.880534336533148,11,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,3.1801893174115152,11,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,2.1399920020134138,11,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.1677572486112975,11,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,11,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,11,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,11,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,11,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,11,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,1.2858495529863487,12,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,1.3813342804596147,12,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,1.2542674431386533,12,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.0777973579388975,12,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.0774426439233435,12,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.7273909194754185,12,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.8902378987798216,12,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,4.163301835028838,12,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,5.168421689177554,12,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,5.5151321428975315,12,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,5.274761102088294,12,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,4.528544093234508,12,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,3.4223683414379744,12,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,2.216904088086461,12,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.1953812436580051,12,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,12,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,12,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,12,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,12,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,12,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,2.1735128274898194,13,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,2.342701787150658,13,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,2.010198200267727,13,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.4963766847457993,13,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.162576561407762,13,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.5201507907104732,13,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.3323771891776803,13,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,3.234212904108953,13,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,3.946009893360782,13,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,4.237531213110029,13,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,4.137470244574327,13,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,3.6375451206440657,13,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,2.808811464041515,13,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,1.8520281518168447,13,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.0245441805593285,13,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,13,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,13,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,13,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,13,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,13,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,2.645428962091878,14,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,2.9633932978067334,14,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,2.6337315539361694,14,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,2.027966698370256,14,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.5701093152887278,14,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.7405146581189967,14,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.2866672943516804,14,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,2.9368149280660303,14,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,3.5088473822863073,14,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,3.8597463518174604,14,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,3.894706618826609,14,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,3.505172495484577,14,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,2.7296524243512508,14,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,1.7740022726674243,14,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.0,14,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,14,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,14,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,14,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,14,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,14,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,1.7961972224951357,15,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,2.0516909612861207,15,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,2.0033625901286554,15,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.8450403749957356,15,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.7887051616069332,15,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.9976749589782448,15,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.3353713938082237,15,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,2.697413753550297,15,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,3.021971840591148,15,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,3.244882401553611,15,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,3.2385822066093852,15,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,2.8921746882181933,15,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,2.235774225522121,15,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,1.443615885495507,15,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.0,15,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,15,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,15,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,15,1
2020-11-15,A-2020-11-15,inc death,19,37,asian,sample,NA,1.0,15,1
2020-11-15,A-2020-11-15,inc death,20,37,asian,sample,NA,1.0,15,1
2020-11-15,A-2020-11-15,inc death,1,37,asian,sample,NA,2.3560862870668866,16,1
2020-11-15,A-2020-11-15,inc death,2,37,asian,sample,NA,2.6409754445260196,16,1
2020-11-15,A-2020-11-15,inc death,3,37,asian,sample,NA,2.399611441921535,16,1
2020-11-15,A-2020-11-15,inc death,4,37,asian,sample,NA,1.9414145022290143,16,1
2020-11-15,A-2020-11-15,inc death,5,37,asian,sample,NA,1.614467048330587,16,1
2020-11-15,A-2020-11-15,inc death,6,37,asian,sample,NA,1.751321973504169,16,1
2020-11-15,A-2020-11-15,inc death,7,37,asian,sample,NA,2.121856036575619,16,1
2020-11-15,A-2020-11-15,inc death,8,37,asian,sample,NA,2.522127273494992,16,1
2020-11-15,A-2020-11-15,inc death,9,37,asian,sample,NA,2.8845978599191286,16,1
2020-11-15,A-2020-11-15,inc death,10,37,asian,sample,NA,3.37086498809608,16,1
2020-11-15,A-2020-11-15,inc death,11,37,asian,sample,NA,3.812948611265159,16,1
2020-11-15,A-2020-11-15,inc death,12,37,asian,sample,NA,3.8540335293460104,16,1
2020-11-15,A-2020-11-15,inc death,13,37,asian,sample,NA,3.313068609374472,16,1
2020-11-15,A-2020-11-15,inc death,14,37,asian,sample,NA,2.263220318115284,16,1
2020-11-15,A-2020-11-15,inc death,15,37,asian,sample,NA,1.2307093591087541,16,1
2020-11-15,A-2020-11-15,inc death,16,37,asian,sample,NA,1.0,16,1
2020-11-15,A-2020-11-15,inc death,17,37,asian,sample,NA,1.0,16,1
2020-11-15,A-2020-11-15,inc death,18,37,asian,sample,NA,1.0,16,1
