0.000000000000000000e+00 7.499999999999999722e-02 7.499999999999999722e-02 7.499999999999999722e-02 7.499999999999999722e-02 7.499999999999999722e-02 9.400000000000000022e-02 1.170000000000000068e-01 1.170000000000000068e-01 1.170000000000000068e-01 1.170000000000000068e-01 1.170000000000000068e-01 1.869999999999999996e-01 1.869999999999999996e-01 2.369999999999999885e-01 2.369999999999999885e-01 2.369999999999999885e-01 2.369999999999999885e-01
1.200000000000000025e-02 1.700000000000000122e-02 2.599999999999999881e-02 3.200000000000000067e-02 5.600000000000000117e-02 7.299999999999999545e-02 1.300000000000000044e-01 1.400000000000000133e-01 1.660000000000000087e-01 1.789999999999999925e-01 1.789999999999999925e-01 1.789999999999999925e-01 1.789999999999999925e-01 1.930000000000000049e-01 2.020000000000000129e-01 2.200000000000000011e-01 2.550000000000000044e-01 2.550000000000000044e-01
1.299999999999999940e-02 3.200000000000000067e-02 3.200000000000000067e-02 4.299999999999999656e-02 9.700000000000000289e-02 9.700000000000000289e-02 1.280000000000000027e-01 2.220000000000000029e-01 2.220000000000000029e-01 2.220000000000000029e-01 2.220000000000000029e-01 2.220000000000000029e-01 2.220000000000000029e-01 2.220000000000000029e-01 2.740000000000000213e-01 2.740000000000000213e-01 3.350000000000000200e-01 3.649999999999999911e-01
2.150359712230219891e-02 6.981249999999999956e-02 7.051685393258430579e-02 7.051685393258430579e-02 9.025954198473279400e-02 1.179568345323740025e-01 1.255999999999999894e-01 1.927058823529410048e-01 2.349999999999999867e-01 2.349999999999999867e-01 2.349999999999999867e-01 2.349999999999999867e-01 2.570000000000000062e-01 2.919999999999999818e-01 2.919999999999999818e-01 2.919999999999999818e-01 2.919999999999999818e-01 3.469999999999999751e-01
