origin_date,scenario_id,target,horizon,location,race_ethnicity,output_type,output_type_id,value,run_grouping,stochastic_run
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,207.57386326515095,2,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,248.3680283985897,2,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,294.53989791120796,2,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,257.9555254570815,2,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,154.90521779258714,2,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,68.76233063185109,2,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,23.7220986056947,2,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,6.820472973982275,2,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,35.974077711228155,3,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,66.47187178784152,3,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,127.19477762942346,3,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,228.15459059642853,3,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,358.4338482331783,3,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,448.89646212148193,3,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,490.6790773795626,3,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,524.5668911953493,3,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,576.5290796959035,3,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,565.925020971127,3,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,475.41740988209244,3,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,347.9671125839719,3,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,257.73848882076214,3,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,289.1206793659897,3,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,334.8701088245762,3,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,295.3461829191695,3,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,181.23911763074756,3,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,81.88602149768445,3,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,28.238113121862455,3,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,7.82506441795345,3,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,30.893557193022883,4,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,61.385189974427064,4,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,121.9016994962001,4,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,221.41820799870166,4,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,346.9004702550325,4,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,422.62401210863015,4,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,440.8212751992954,4,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,446.5938199495384,4,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,473.0857095981494,4,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,463.8897206899066,4,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,396.8094026650589,4,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,296.1976641656389,4,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,221.05282473884486,4,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,254.0322981719956,4,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,307.2662049464177,4,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,283.8908198125182,4,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,183.29309714421686,4,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,86.30000772482013,4,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,30.43139032321912,4,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,8.372524329347923,4,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,28.322986238925026,5,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,61.245652247810256,5,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,127.39005725725332,5,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,236.9618848349613,5,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,372.5611556798548,5,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,431.9943052153105,5,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,414.82933960297396,5,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,389.2127299723768,5,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,404.9606217501475,5,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,414.15522107218396,5,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,373.93550306935094,5,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,288.3553070719043,5,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,209.62259727755975,5,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,217.88110163130753,5,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,249.8221900984978,5,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,228.3132643335983,5,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,148.6376397703256,5,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,71.52200717398154,5,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,26.235846927882612,5,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,7.781890701178556,5,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,28.51255332739629,6,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,66.32124102512898,6,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,141.89964272315848,6,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,266.45288514167464,6,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,426.2481268563355,6,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,534.3305087942991,6,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,572.8709670065975,6,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,586.4334662279441,6,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,601.1049363674465,6,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,512.2624158013399,6,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,352.6077074070515,6,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,207.35141504632702,6,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,136.8826123645289,6,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,167.38607795972607,6,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,217.5493116852656,6,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,209.13114226110827,6,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,138.8572951981333,6,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,67.56621630471984,6,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,25.10690521189578,6,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,7.622331271460435,6,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,23.77850852892005,7,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,53.40638898605744,7,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,112.16594542566698,7,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,207.84436955624963,7,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,333.16818844041666,7,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,441.9510924458106,7,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,519.1007439011208,7,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,584.6465576201668,7,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,642.8517410658253,7,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,581.4299628903291,7,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,424.95075657311673,7,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,264.31743476880683,7,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,173.74437696748902,7,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,184.23883579296918,7,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,216.1312028688705,7,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,196.69800081522317,7,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,125.52740722717569,7,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,59.086433264454804,7,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,21.251866506581603,7,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,6.209030046140879,7,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,24.58356173588396,8,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,58.21394937925412,8,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,129.7802925610933,8,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,255.74475773505162,8,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,425.53812779949976,8,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,526.4007871438554,8,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,540.5458367778723,8,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,529.8128759689064,8,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,537.2514458153407,8,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,468.37003633375855,8,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,337.3591112880393,8,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,209.7483918352814,8,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,139.92611780038288,8,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,155.74323533122094,8,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,187.6113643657622,8,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,172.27035811309804,8,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,110.26479091756262,8,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,51.982370730907974,8,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,18.71290799336088,8,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,5.462098235478859,8,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,23.951335630582506,9,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,51.73599318889446,9,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,110.35233230898618,9,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,212.72984214805393,9,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,355.046049946614,9,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,469.33177319565084,9,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,530.8596107489542,9,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,565.1405275227844,9,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,588.8968877823272,9,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,507.9043148111363,9,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,355.9133658592843,9,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,214.98069279593963,9,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,141.37147824819186,9,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,152.41966635023687,9,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,178.92126713235066,9,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,161.7936433597514,9,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,102.40784398399111,9,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,47.75459614882394,9,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,16.916340377020674,9,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,4.785716880807161,9,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,19.099036770828846,10,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,49.83266451505287,10,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,114.86941635307039,10,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,231.91398791819125,10,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,395.9828908211366,10,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,499.37358718610335,10,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,516.8243162688693,10,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,499.49152160110407,10,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,496.2945462359213,10,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,456.8593903136326,10,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,369.8915185816354,10,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,263.77431128847843,10,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,184.80925959030623,10,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,182.2860783996585,10,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,196.9019433749302,10,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,170.77381594050476,10,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,105.65508876339231,10,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,48.763963850485744,10,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,17.389048170532675,10,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,5.102367927736406,10,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,22.429668266108266,11,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,46.898886311369765,11,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,99.93675133465679,11,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,194.53546298283177,11,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,323.26080268633467,11,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,395.65180314107874,11,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,401.21510020789435,11,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,392.0881634472312,11,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,409.45875096410987,11,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,402.22513061916936,11,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,345.4803530553319,11,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,257.2500880696689,11,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,187.23221258381813,11,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,198.67361864251126,11,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,221.8517888788139,11,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,192.103718385906,11,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,116.49727627533743,11,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,52.247875599987104,11,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,17.912436584464537,11,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,4.927202421112104,11,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,35.31434289512271,12,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,48.922888493937585,12,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,81.3315378145063,12,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,141.65303213177197,12,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,232.05388038921996,12,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,330.684823234285,12,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,417.0398868246437,12,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,489.176317733003,12,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,543.0553082544872,12,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,499.6829773008219,12,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,376.4586771490572,12,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,242.7325177257652,12,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,166.58644113867854,12,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,199.89329411440036,12,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,252.22694725417534,12,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,236.14150355805086,12,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,152.22903711112917,12,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,71.46352440558556,12,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,25.224245807586687,12,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,7.029135503584716,12,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,39.82429963191614,13,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,50.631438213497226,13,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,76.62797229118273,13,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,125.4443853778587,13,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,199.1876319956113,13,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,288.95893246479864,13,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,384.75462230754454,13,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,486.3235161776375,13,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,581.5651371337369,13,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,565.4493814775958,13,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,442.2643556501024,13,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,290.4249528937365,13,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,195.78783680222054,13,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,215.65916502936992,13,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,257.5404622275745,13,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,234.47840931294817,13,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,148.2307305347014,13,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,68.52408080260678,13,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,23.81378507692953,13,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,6.475789415269693,13,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,42.4298168112106,14,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,55.145955298971465,14,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,84.74340040195882,14,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,141.40249874241746,14,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,229.40815703248344,14,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,336.25582569514654,14,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,441.4912104319237,14,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,537.6283348476943,14,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,613.3560836443872,14,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,571.6910121951128,14,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,430.07271742610385,14,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,272.27843266497496,14,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,174.02756610132946,14,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,168.09818026373645,14,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,186.2625420382666,14,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,165.7848741212439,14,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,104.86853048516414,14,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,49.28845149710708,14,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,17.75849315298602,14,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,5.185533139809922,14,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,37.61321900194071,15,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,61.38284986551929,15,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,110.9692809876958,15,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,195.56588437021387,15,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,310.9678462855137,15,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,414.7986255257155,15,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,490.95347384406114,15,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,558.7952242762035,15,1
2020-11-15,A-2020-11-15,inc death,9,06,asian,sample,NA,627.3992342353316,15,1
2020-11-15,A-2020-11-15,inc death,10,06,asian,sample,NA,593.1798009815423,15,1
2020-11-15,A-2020-11-15,inc death,11,06,asian,sample,NA,460.484411489825,15,1
2020-11-15,A-2020-11-15,inc death,12,06,asian,sample,NA,304.45467710281315,15,1
2020-11-15,A-2020-11-15,inc death,13,06,asian,sample,NA,200.82667383721036,15,1
2020-11-15,A-2020-11-15,inc death,14,06,asian,sample,NA,186.4298673410887,15,1
2020-11-15,A-2020-11-15,inc death,15,06,asian,sample,NA,195.9380070040038,15,1
2020-11-15,A-2020-11-15,inc death,16,06,asian,sample,NA,169.07069281287932,15,1
2020-11-15,A-2020-11-15,inc death,17,06,asian,sample,NA,105.1557307814528,15,1
2020-11-15,A-2020-11-15,inc death,18,06,asian,sample,NA,49.30849328390548,15,1
2020-11-15,A-2020-11-15,inc death,19,06,asian,sample,NA,18.137459935701568,15,1
2020-11-15,A-2020-11-15,inc death,20,06,asian,sample,NA,5.626909326228649,15,1
2020-11-15,A-2020-11-15,inc death,1,06,asian,sample,NA,38.70085947090929,16,1
2020-11-15,A-2020-11-15,inc death,2,06,asian,sample,NA,65.22349649973536,16,1
2020-11-15,A-2020-11-15,inc death,3,06,asian,sample,NA,116.59623367776211,16,1
2020-11-15,A-2020-11-15,inc death,4,06,asian,sample,NA,197.03352879901078,16,1
2020-11-15,A-2020-11-15,inc death,5,06,asian,sample,NA,301.27301783025246,16,1
2020-11-15,A-2020-11-15,inc death,6,06,asian,sample,NA,415.8881023969585,16,1
2020-11-15,A-2020-11-15,inc death,7,06,asian,sample,NA,525.7575267842967,16,1
2020-11-15,A-2020-11-15,inc death,8,06,asian,sample,NA,629.5016852610003,16,1
