origin_date,scenario_id,target,horizon,location,race_ethnicity,output_type,output_type_id,value,run_grouping,stochastic_run
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,6.172847143853295e-05,3,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,0.34429508321971963,4,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,0.34373454627393957,4,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,0.346802235731481,4,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,0.34918974422129845,4,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,0.3481153253140175,4,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,0.34150900250848015,4,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,0.3289256175249071,4,1
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,0.3095953721851906,4,1
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,0.28000049009960043,4,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,0.2364771051142432,4,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,0.18153168647201456,4,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,0.12397012846690382,4,1
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.07389417933656514,4,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.037706769180940805,4,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.016260374509528865,4,1
2020-11-15,A-2020-05-01,inc death,16,37,asian,sample,NA,0.005928865249310848,4,1
2020-11-15,A-2020-05-01,inc death,17,37,asian,sample,NA,0.0018625726373787976,4,1
2020-11-15,A-2020-05-01,inc death,18,37,asian,sample,NA,0.0005207175168281231,4,1
2020-11-15,A-2020-05-01,inc death,19,37,asian,sample,NA,0.0001350750411497509,4,1
2020-11-15,A-2020-05-01,inc death,20,37,asian,sample,NA,3.386249728976814e-05,4,1
2020-11-15,A-2020-05-01,inc death,1,37,asian,sample,NA,0.36097579348649517,5,1
2020-11-15,A-2020-05-01,inc death,2,37,asian,sample,NA,0.38376571083897104,5,1
2020-11-15,A-2020-05-01,inc death,3,37,asian,sample,NA,0.4053260058282399,5,1
2020-11-15,A-2020-05-01,inc death,4,37,asian,sample,NA,0.42319091358155025,5,1
2020-11-15,A-2020-05-01,inc death,5,37,asian,sample,NA,0.43511425711131696,5,1
2020-11-15,A-2020-05-01,inc death,6,37,asian,sample,NA,0.438807325805712,5,1
2020-11-15,A-2020-05-01,inc death,7,37,asian,sample,NA,0.43358027984897957,5,1
2020-11-15,A-2020-05-01,inc death,8,37,asian,sample,NA,0.4179791462830258,5,1
2020-11-15,A-2020-05-01,inc death,9,37,asian,sample,NA,0.3864397778011677,5,1
2020-11-15,A-2020-05-01,inc death,10,37,asian,sample,NA,0.33280487029058914,5,1
2020-11-15,A-2020-05-01,inc death,11,37,asian,sample,NA,0.259709568698953,5,1
2020-11-15,A-2020-05-01,inc death,12,37,asian,sample,NA,0.17965458853075783,5,1
2020-11-15,A-2020-05-01,inc death,13,37,asian,sample,NA,0.10807665548403639,5,1
2020-11-15,A-2020-05-01,inc death,14,37,asian,sample,NA,0.05548552527881895,5,1
2020-11-15,A-2020-05-01,inc death,15,37,asian,sample,NA,0.024019411344163133,5,1
